section,row,pui,order_id,payment_id,amount,error,reason
error,484,6302,,,,"Payment mode not found: ""UPI / QR Code""",
error,485,6370,,,,"Payment mode not found: ""UPI / QR Code""",
error,486,6370,,,,"Payment mode not found: ""UPI / QR Code""",
error,487,6370,,,,"Payment mode not found: ""UPI / QR Code""",
error,488,6316,,,,"Payment mode not found: ""UPI / QR Code""",
error,489,6237,,,,"Payment mode not found: ""UPI / QR Code""",
error,490,6237,,,,"Payment mode not found: ""UPI / QR Code""",
error,491,5867,,,,"Payment mode not found: ""Cheque""",
error,492,5796,,,,"Payment mode not found: ""Cheque""",
error,493,5925,,,,"Payment mode not found: ""Cheque""",
error,494,5884,,,,"Payment mode not found: ""Cheque""",
error,495,5895,,,,"Payment mode not found: ""Cheque""",
error,496,5819,,,,"Payment mode not found: ""Cheque""",
error,497,5806,,,,"Payment mode not found: ""Cheque""",
error,498,5654,,,,"Payment mode not found: ""Cheque""",
error,499,5572,,,,"Payment mode not found: ""Cheque""",
error,500,5759,,,,"Payment mode not found: ""Cheque""",
error,501,5733,,,,"Payment mode not found: ""Cheque""",
error,502,5818,,,,"Payment mode not found: ""Cheque""",
error,503,5638,,,,"Payment mode not found: ""Cheque""",
error,504,5900,,,,"Payment mode not found: ""Cheque""",
error,505,5639,,,,"Payment mode not found: ""Cheque""",
error,506,5661,,,,"Payment mode not found: ""Cheque""",
error,507,5793,,,,"Payment mode not found: ""Cheque""",
error,508,5778,,,,"Payment mode not found: ""Cheque""",
error,509,5484,,,,"Payment mode not found: ""Cheque""",
error,510,5591,,,,"Payment mode not found: ""Cheque""",
error,511,5824,,,,"Payment mode not found: ""Cheque""",
error,512,5813,,,,"Payment mode not found: ""Cheque""",
error,513,5740,,,,"Payment mode not found: ""Cheque""",
error,514,6288,,,,"Payment mode not found: ""Cheque""",
error,515,6309,,,,"Payment mode not found: ""Cheque""",
error,516,5894,,,,"Payment mode not found: ""Cheque""",
error,517,5974,,,,"Payment mode not found: ""Cheque""",
error,518,5960,,,,"Payment mode not found: ""Cheque""",
error,519,5804,,,,"Payment mode not found: ""Cheque""",
error,520,5715,,,,"Payment mode not found: ""Cheque""",
error,521,5978,,,,"Payment mode not found: ""Loan Payment""",
error,522,6228,,,,"Payment mode not found: ""UPI / QR Code""",
error,523,5749,,,,"Payment mode not found: ""UPI / QR Code""",
error,524,5749,,,,"Payment mode not found: ""UPI / QR Code""",
error,525,5863,,,,"Payment mode not found: ""UPI / QR Code""",
error,526,6228,,,,"Payment mode not found: ""UPI / QR Code""",
error,527,6282,,,,"Payment mode not found: ""Cash""",
error,528,6284,,,,"Payment mode not found: ""Loan Payment""",
error,529,6253,,,,"Payment mode not found: ""Cash""",
error,530,6265,,,,"Payment mode not found: ""Cash""",
error,531,6326,,,,"Payment mode not found: ""Cash""",
error,532,6009,,,,"Payment mode not found: ""Cash""",
error,533,6226,,,,"Payment mode not found: ""Cash""",
error,534,6225,,,,"Payment mode not found: ""Cheque""",
error,535,6299,,,,"Payment mode not found: ""NEFT / RTGS""",
error,536,6210,,,,"Payment mode not found: ""Cash""",
error,537,5507,,,,"Payment mode not found: ""Loan Payment""",
error,538,6251,,,,"Payment mode not found: ""UPI / QR Code""",
error,539,6229,,,,"Payment mode not found: ""UPI / QR Code""",
error,540,6228,,,,"Payment mode not found: ""UPI / QR Code""",
error,541,6335,,,,"Payment mode not found: ""UPI / QR Code""",
error,542,6230,,,,"Payment mode not found: ""Cash""",
error,543,5683,,,,"Payment mode not found: ""Loan Payment""",
error,544,5749,,,,"Payment mode not found: ""UPI / QR Code""",
error,545,5749,,,,"Payment mode not found: ""UPI / QR Code""",
error,546,5812,,,,"Payment mode not found: ""Cash""",
error,547,6327,,,,"Payment mode not found: ""Cash""",
error,548,6324,,,,"Payment mode not found: ""Cheque""",
error,549,6323,,,,"Payment mode not found: ""Cheque""",
error,550,6304,,,,"Payment mode not found: ""Cheque""",
error,551,6287,,,,"Payment mode not found: ""Loan Payment""",
error,552,6285,,,,"Payment mode not found: ""Loan Payment""",
error,553,6315,,,,"Payment mode not found: ""Cash""",
error,554,6301,,,,"Payment mode not found: ""Cash""",
error,555,6262,,,,"Payment mode not found: ""Cash""",
error,556,6248,,,,"Payment mode not found: ""UPI / QR Code""",
error,557,6312,,,,"Payment mode not found: ""Cheque""",
error,558,6305,,,,"Payment mode not found: ""Cheque""",
error,559,6303,,,,"Payment mode not found: ""Cheque""",
error,560,6297,,,,"Payment mode not found: ""Cheque""",
error,561,6296,,,,"Payment mode not found: ""Cheque""",
error,562,6255,,,,"Payment mode not found: ""Cheque""",
error,563,6241,,,,"Payment mode not found: ""Cash""",
error,564,5673,,,,"Payment mode not found: ""NEFT / RTGS""",
error,565,5631,,,,"Payment mode not found: ""Loan Payment""",
error,566,5749,,,,"Payment mode not found: ""Loan Payment""",
error,567,5972,,,,"Payment mode not found: ""Loan Payment""",
error,568,6007,,,,"Payment mode not found: ""Cash""",
error,569,6020,,,,"Payment mode not found: ""Cash""",
error,570,5925,,,,"Payment mode not found: ""Cheque""",
error,571,5888,,,,"Payment mode not found: ""Cheque""",
error,572,6191,,,,"Payment mode not found: ""Loan Payment""",
error,573,5757,,,,"Payment mode not found: ""Cheque""",
error,574,5690,,,,"Payment mode not found: ""Cheque""",
error,575,5605,,,,"Payment mode not found: ""UPI / QR Code""",
error,576,6079,,,,"Payment mode not found: ""Cheque""",
error,577,6089,,,,"Payment mode not found: ""Cheque""",
error,578,6192,,,,"Payment mode not found: ""Cheque""",
error,579,6220,,,,"Payment mode not found: ""Cheque""",
error,580,6218,,,,"Payment mode not found: ""Loan Payment""",
error,581,5932,,,,"Payment mode not found: ""Loan Payment""",
error,582,5740,,,,"Payment mode not found: ""Loan Payment""",
error,583,5954,,,,"Payment mode not found: ""Loan Payment""",
error,584,6015,,,,"Payment mode not found: ""UPI / QR Code""",
error,585,6154,,,,"Payment mode not found: ""UPI / QR Code""",
error,586,6042,,,,"Payment mode not found: ""Loan Payment""",
error,587,5822,,,,"Payment mode not found: ""Loan Payment""",
error,588,5781,,,,"Payment mode not found: ""Cheque""",
error,589,6195,,,,"Payment mode not found: ""Cheque""",
error,590,6241,,,,"Payment mode not found: ""Cheque""",
error,591,5871,,,,"Payment mode not found: ""Loan Payment""",
error,592,6269,,,,"Payment mode not found: ""NEFT / RTGS""",
error,593,5101,,,,"Payment mode not found: ""Cash""",
error,594,6013,,,,"Payment mode not found: ""Cash""",
error,595,6233,,,,"Payment mode not found: ""UPI / QR Code""",
error,596,6233,,,,"Payment mode not found: ""UPI / QR Code""",
error,597,6233,,,,"Payment mode not found: ""UPI / QR Code""",
error,598,6233,,,,"Payment mode not found: ""UPI / QR Code""",
error,599,5820,,,,"Payment mode not found: ""Cheque""",
error,600,5605,,,,"Payment mode not found: ""UPI / QR Code""",
error,601,5972,,,,"Payment mode not found: ""Cash""",
error,602,6031,,,,"Payment mode not found: ""Cheque""",
error,603,5822,,,,"Payment mode not found: ""Cash""",
error,604,5822,,,,"Payment mode not found: ""Cash""",
error,605,6207,,,,"Payment mode not found: ""Cash""",
error,606,6221,,,,"Payment mode not found: ""UPI / QR Code""",
error,607,5621,,,,"Payment mode not found: ""Loan Payment""",
error,608,5613,,,,"Payment mode not found: ""Cheque""",
error,609,5631,,,,"Payment mode not found: ""Cheque""",
error,610,6191,,,,"Payment mode not found: ""UPI / QR Code""",
error,611,6191,,,,"Payment mode not found: ""Cash""",
error,612,5728,,,,"Payment mode not found: ""Cheque""",
error,613,5467,,,,"Payment mode not found: ""Cheque""",
error,614,5797,,,,"Payment mode not found: ""UPI / QR Code""",
error,615,6014,,,,"Payment mode not found: ""Cheque""",
error,616,6011,,,,"Payment mode not found: ""Cheque""",
error,617,6239,,,,"Payment mode not found: ""Cash""",
error,618,6083,,,,"Payment mode not found: ""Cash""",
error,619,6208,,,,"Payment mode not found: ""Cash""",
error,620,6210,,,,"Payment mode not found: ""Cash""",
error,621,6193,,,,"Payment mode not found: ""NEFT / RTGS""",
error,622,6193,,,,"Payment mode not found: ""NEFT / RTGS""",
error,623,5449,,,,"Payment mode not found: ""Cheque""",
error,624,6025,,,,"Payment mode not found: ""Cheque""",
error,625,6027,,,,"Payment mode not found: ""UPI / QR Code""",
error,626,6027,,,,"Payment mode not found: ""UPI / QR Code""",
error,627,6027,,,,"Payment mode not found: ""UPI / QR Code""",
error,628,5800,,,,"Payment mode not found: ""UPI / QR Code""",
error,629,5800,,,,"Payment mode not found: ""UPI / QR Code""",
error,630,6159,,,,"Payment mode not found: ""Loan Payment""",
error,631,5920,,,,"Payment mode not found: ""UPI / QR Code""",
error,632,6209,,,,"Payment mode not found: ""UPI / QR Code""",
error,633,6209,,,,"Payment mode not found: ""UPI / QR Code""",
error,634,6033,,,,"Payment mode not found: ""Cheque""",
error,635,5930,,,,"Payment mode not found: ""NEFT / RTGS""",
error,636,6233,,,,"Payment mode not found: ""Cash""",
error,637,5772,,,,"Payment mode not found: ""NEFT / RTGS""",
error,638,6233,,,,"Payment mode not found: ""UPI / QR Code""",
error,639,6233,,,,"Payment mode not found: ""UPI / QR Code""",
error,640,5938,,,,"Payment mode not found: ""UPI / QR Code""",
error,641,5863,,,,"Payment mode not found: ""Cheque""",
error,642,5432,,,,"Payment mode not found: ""Cheque""",
error,643,6228,,,,"Payment mode not found: ""UPI / QR Code""",
error,644,6229,,,,"Payment mode not found: ""UPI / QR Code""",
error,645,5689,,,,"Payment mode not found: ""Cheque""",
error,646,5744,,,,"Payment mode not found: ""Cash""",
error,647,5744,,,,"Payment mode not found: ""Cheque""",
error,648,5807,,,,"Payment mode not found: ""Loan Payment""",
error,649,6190,,,,"Payment mode not found: ""Cash""",
error,650,5816,,,,"Payment mode not found: ""Loan Payment""",
error,651,5931,,,,"Payment mode not found: ""Cheque""",
error,652,6010,,,,"Payment mode not found: ""Cheque""",
error,653,6084,,,,"Payment mode not found: ""NEFT / RTGS""",
error,654,5622,,,,"Payment mode not found: ""Cheque""",
error,655,5624,,,,"Payment mode not found: ""Cheque""",
error,656,5625,,,,"Payment mode not found: ""Cheque""",
error,657,5632,,,,"Payment mode not found: ""Cheque""",
error,658,5960,,,,"Payment mode not found: ""Cash""",
error,659,6071,,,,"Payment mode not found: ""Cash""",
error,660,6088,,,,"Payment mode not found: ""Cash""",
error,661,6077,,,,"Payment mode not found: ""Cash""",
error,662,5955,,,,"Payment mode not found: ""Cheque""",
error,663,6159,,,,"Payment mode not found: ""UPI / QR Code""",
error,664,5600,,,,"Payment mode not found: ""Cheque""",
error,665,6005,,,,"Payment mode not found: ""UPI / QR Code""",
error,666,6005,,,,"Payment mode not found: ""UPI / QR Code""",
error,667,6034,,,,"Payment mode not found: ""UPI / QR Code""",
error,668,5503,,,,"Payment mode not found: ""NEFT / RTGS""",
error,669,5503,,,,"Payment mode not found: ""NEFT / RTGS""",
error,670,6038,,,,"Payment mode not found: ""Cheque""",
error,671,6037,,,,"Payment mode not found: ""Cheque""",
error,672,5635,,,,"Payment mode not found: ""Cheque""",
error,673,5660,,,,"Payment mode not found: ""Cheque""",
error,674,5691,,,,"Payment mode not found: ""Cheque""",
error,675,5736,,,,"Payment mode not found: ""Cheque""",
error,676,5515,,,,"Payment mode not found: ""Cheque""",
error,677,5623,,,,"Payment mode not found: ""Cheque""",
error,678,5629,,,,"Payment mode not found: ""Cheque""",
error,679,5758,,,,"Payment mode not found: ""Cheque""",
error,680,5700,,,,"Payment mode not found: ""Cheque""",
error,681,5190,,,,"Payment mode not found: ""Cheque""",
error,682,5920,,,,"Payment mode not found: ""Cash""",
error,683,5152,,,,"Payment mode not found: ""Cash""",
error,684,5101,,,,"Payment mode not found: ""UPI / QR Code""",
error,685,6023,,,,"Payment mode not found: ""Loan Payment""",
error,686,5807,,,,"Payment mode not found: ""Cash""",
error,687,5925,,,,"Payment mode not found: ""Loan Payment""",
error,688,6081,,,,"Payment mode not found: ""Cash""",
error,689,5967,,,,"Payment mode not found: ""UPI / QR Code""",
error,690,5988,,,,"Payment mode not found: ""UPI / QR Code""",
error,691,6082,,,,"Payment mode not found: ""UPI / QR Code""",
error,692,6035,,,,"Payment mode not found: ""UPI / QR Code""",
error,693,6041,,,,"Payment mode not found: ""UPI / QR Code""",
error,694,6080,,,,"Payment mode not found: ""Loan Payment""",
error,695,6023,,,,"Payment mode not found: ""Cash""",
error,696,6040,,,,"Payment mode not found: ""Cash""",
error,697,5351,,,,"Payment mode not found: ""Cash""",
error,698,5659,,,,"Payment mode not found: ""Loan Payment""",
error,699,5807,,,,"Payment mode not found: ""UPI / QR Code""",
error,700,6192,,,,"Payment mode not found: ""UPI / QR Code""",
error,701,5973,,,,"Payment mode not found: ""Cheque""",
error,702,5894,,,,"Payment mode not found: ""Cash""",
error,703,5697,,,,"Payment mode not found: ""Cash""",
error,704,6080,,,,"Payment mode not found: ""Cash""",
error,705,4933,,,,"Payment mode not found: ""Cheque""",
error,706,5082,,,,"Payment mode not found: ""Cheque""",
error,707,5137,,,,"Payment mode not found: ""Cheque""",
error,708,4445,,,,"Payment mode not found: ""Cheque""",
error,709,5599,,,,"Payment mode not found: ""UPI / QR Code""",
error,710,5769,,,,"Payment mode not found: ""Cheque""",
error,711,5722,,,,"Payment mode not found: ""UPI / QR Code""",
error,712,6080,,,,"Payment mode not found: ""Cash""",
error,713,6042,,,,"Payment mode not found: ""UPI / QR Code""",
error,714,6042,,,,"Payment mode not found: ""UPI / QR Code""",
error,715,6042,,,,"Payment mode not found: ""UPI / QR Code""",
error,716,5714,,,,"Payment mode not found: ""Cheque""",
error,717,5584,,,,"Payment mode not found: ""Cheque""",
error,718,5585,,,,"Payment mode not found: ""Cheque""",
error,719,5735,,,,"Payment mode not found: ""Cheque""",
error,720,5762,,,,"Payment mode not found: ""Cheque""",
error,721,5641,,,,"Payment mode not found: ""UPI / QR Code""",
error,722,6079,,,,"Payment mode not found: ""NEFT / RTGS""",
error,723,5555,,,,"Payment mode not found: ""Cash""",
error,724,5550,,,,"Payment mode not found: ""Cheque""",
error,725,5871,,,,"Payment mode not found: ""Cash""",
error,726,6042,,,,"Payment mode not found: ""Loan Payment""",
error,727,5549,,,,"Payment mode not found: ""Cheque""",
error,728,5598,,,,"Payment mode not found: ""Cheque""",
error,729,5713,,,,"Payment mode not found: ""Cheque""",
error,730,5794,,,,"Payment mode not found: ""Cheque""",
error,731,5647,,,,"Payment mode not found: ""Cheque""",
error,732,5641,,,,"Payment mode not found: ""Cheque""",
error,733,5769,,,,"Payment mode not found: ""Cheque""",
error,734,5824,,,,"Payment mode not found: ""Cash""",
error,735,5819,,,,"Payment mode not found: ""Cash""",
error,736,6037,,,,"Payment mode not found: ""UPI / QR Code""",
error,737,6040,,,,"Payment mode not found: ""UPI / QR Code""",
error,738,6034,,,,"Payment mode not found: ""UPI / QR Code""",
error,739,6035,,,,"Payment mode not found: ""UPI / QR Code""",
error,740,6041,,,,"Payment mode not found: ""Cash""",
error,741,6038,,,,"Payment mode not found: ""Cheque""",
error,742,5876,,,,"Payment mode not found: ""UPI / QR Code""",
error,743,5876,,,,"Payment mode not found: ""UPI / QR Code""",
error,744,5876,,,,"Payment mode not found: ""UPI / QR Code""",
error,745,6042,,,,"Payment mode not found: ""Cash""",
error,746,5795,,,,"Payment mode not found: ""Cheque""",
error,747,5534,,,,"Payment mode not found: ""Cheque""",
error,748,5634,,,,"Payment mode not found: ""Cheque""",
error,749,5633,,,,"Payment mode not found: ""Cheque""",
error,750,5630,,,,"Payment mode not found: ""Cheque""",
error,751,5640,,,,"Payment mode not found: ""Cheque""",
error,752,5593,,,,"Payment mode not found: ""Cheque""",
error,753,5721,,,,"Payment mode not found: ""Cheque""",
error,754,5788,,,,"Payment mode not found: ""Cheque""",
error,755,5789,,,,"Payment mode not found: ""Cheque""",
error,756,5760,,,,"Payment mode not found: ""Cheque""",
error,757,5876,,,,"Payment mode not found: ""Cheque""",
error,758,5589,,,,"Payment mode not found: ""Cheque""",
error,759,5871,,,,"Payment mode not found: ""Cash""",
error,760,5722,,,,"Payment mode not found: ""UPI / QR Code""",
error,761,6577,,,,"Payment mode not found: ""UPI / QR Code""",
error,762,5889,,,,"Payment mode not found: ""UPI / QR Code""",
error,763,5931,,,,"Payment mode not found: ""Cheque""",
error,764,5745,,,,"Payment mode not found: ""Cash""",
error,765,5892,,,,"Payment mode not found: ""Loan Payment""",
error,766,6020,,,,"Payment mode not found: ""Cash""",
error,767,6024,,,,Order not found for PUI: 6024,
error,768,5698,,,,"Payment mode not found: ""Cheque""",
error,769,5974,,,,"Payment mode not found: ""Cash""",
error,770,5883,,,,"Payment mode not found: ""Cash""",
error,771,5981,,,,"Payment mode not found: ""Loan Payment""",
error,772,5880,,,,"Payment mode not found: ""Cheque""",
error,773,5660,,,,"Payment mode not found: ""Loan Payment""",
error,774,5528,,,,"Payment mode not found: ""Cheque""",
error,775,5804,,,,"Payment mode not found: ""Cash""",
error,776,5932,,,,"Payment mode not found: ""Loan Payment""",
error,777,5913,,,,"Payment mode not found: ""Cash""",
error,778,5978,,,,"Payment mode not found: ""Loan Payment""",
error,779,5955,,,,"Payment mode not found: ""Cash""",
error,780,5759,,,,"Payment mode not found: ""Loan Payment""",
error,781,5867,,,,"Payment mode not found: ""Loan Payment""",
error,782,5900,,,,"Payment mode not found: ""Cheque""",
error,783,5821,,,,"Payment mode not found: ""Cheque""",
error,784,5777,,,,"Payment mode not found: ""Cash""",
error,785,5955,,,,"Payment mode not found: ""Loan Payment""",
error,786,5978,,,,"Payment mode not found: ""UPI / QR Code""",
error,787,5507,,,,"Payment mode not found: ""Loan Payment""",
error,788,5701,,,,"Payment mode not found: ""Cheque""",
error,789,5705,,,,"Payment mode not found: ""Cheque""",
error,790,5661,,,,"Payment mode not found: ""UPI / QR Code""",
error,791,5812,,,,"Payment mode not found: ""UPI / QR Code""",
error,792,5913,,,,"Payment mode not found: ""UPI / QR Code""",
error,793,5925,,,,"Payment mode not found: ""Cash""",
error,794,5304,,,,"Payment mode not found: ""Cash""",
error,795,5304,,,,"Payment mode not found: ""UPI / QR Code""",
error,796,5538,,,,"Payment mode not found: ""Cheque""",
error,797,5797,,,,"Payment mode not found: ""Cash""",
error,798,5955,,,,"Payment mode not found: ""Cash""",
error,799,5681,,,,"Payment mode not found: ""Loan Payment""",
error,800,5794,,,,"Payment mode not found: ""Loan Payment""",
error,801,5661,,,,"Payment mode not found: ""UPI / QR Code""",
error,802,5806,,,,"Payment mode not found: ""Cheque""",
error,803,5778,,,,"Payment mode not found: ""Cheque""",
error,804,5507,,,,"Payment mode not found: ""Cash""",
error,805,5818,,,,"Payment mode not found: ""UPI / QR Code""",
error,806,5661,,,,"Payment mode not found: ""UPI / QR Code""",
error,807,5812,,,,"Payment mode not found: ""UPI / QR Code""",
error,808,5780,,,,"Payment mode not found: ""Cheque""",
error,809,5654,,,,"Payment mode not found: ""UPI / QR Code""",
error,810,5796,,,,"Payment mode not found: ""UPI / QR Code""",
error,811,4933,,,,"Payment mode not found: ""NEFT / RTGS""",
error,812,5082,,,,"Payment mode not found: ""NEFT / RTGS""",
error,813,5137,,,,"Payment mode not found: ""NEFT / RTGS""",
error,814,5589,,,,"Payment mode not found: ""UPI / QR Code""",
error,815,5814,,,,"Payment mode not found: ""UPI / QR Code""",
error,816,5814,,,,"Payment mode not found: ""UPI / QR Code""",
error,817,5814,,,,"Payment mode not found: ""UPI / QR Code""",
error,818,5796,,,,"Payment mode not found: ""UPI / QR Code""",
error,819,5781,,,,"Payment mode not found: ""Cash""",
error,820,5896,,,,"Payment mode not found: ""Cash""",
error,821,5895,,,,"Payment mode not found: ""UPI / QR Code""",
error,822,5895,,,,"Payment mode not found: ""Cash""",
error,823,5126,,,,"Payment mode not found: ""UPI / QR Code""",
error,824,5561,,,,"Payment mode not found: ""Cheque""",
error,825,5589,,,,"Payment mode not found: ""Cash""",
error,826,5888,,,,"Payment mode not found: ""Cheque""",
error,827,5884,,,,"Payment mode not found: ""Cash""",
error,828,5683,,,,"Payment mode not found: ""Loan Payment""",
error,829,5867,,,,"Payment mode not found: ""Loan Payment""",
error,830,5589,,,,"Payment mode not found: ""UPI / QR Code""",
error,831,5876,,,,"Payment mode not found: ""UPI / QR Code""",
error,832,4933,,,,"Payment mode not found: ""Cheque""",
error,833,5082,,,,"Payment mode not found: ""Cheque""",
error,834,5137,,,,"Payment mode not found: ""Cheque""",
error,835,5811,,,,"Payment mode not found: ""Cheque""",
error,836,5728,,,,"Payment mode not found: ""Cash""",
error,837,5111,,,,"Payment mode not found: ""Cash""",
error,838,5811,,,,"Payment mode not found: ""Cash""",
error,839,5585,,,,"Payment mode not found: ""UPI / QR Code""",
error,840,5793,,,,"Payment mode not found: ""Cheque""",
error,841,5585,,,,"Payment mode not found: ""UPI / QR Code""",
error,842,5888,,,,"Payment mode not found: ""Cash""",
error,843,5589,,,,"Payment mode not found: ""UPI / QR Code""",
error,844,5728,,,,"Payment mode not found: ""Cash""",
error,845,5816,,,,"Payment mode not found: ""UPI / QR Code""",
error,846,5451,,,,"Payment mode not found: ""Loan Payment""",
error,847,5405,,,,"Payment mode not found: ""Cash""",
error,848,5821,,,,"Payment mode not found: ""UPI / QR Code""",
error,849,5585,,,,"Payment mode not found: ""UPI / QR Code""",
error,850,5814,,,,"Payment mode not found: ""Cash""",
error,851,5863,,,,"Payment mode not found: ""Cheque""",
error,852,5814,,,,"Payment mode not found: ""UPI / QR Code""",
error,853,5760,,,,"Payment mode not found: ""Cheque""",
error,854,5814,,,,"Payment mode not found: ""UPI / QR Code""",
error,855,5757,,,,"Payment mode not found: ""Cheque""",
error,856,5476,,,,"Payment mode not found: ""Cheque""",
error,857,5598,,,,"Payment mode not found: ""Cash""",
error,858,5900,,,,"Payment mode not found: ""UPI / QR Code""",
error,859,5552,,,,"Payment mode not found: ""Cash""",
error,860,5704,,,,"Payment mode not found: ""Cash""",
error,861,5723,,,,"Payment mode not found: ""Cash""",
error,862,5706,,,,"Payment mode not found: ""Cash""",
error,863,5707,,,,"Payment mode not found: ""Cheque""",
error,864,5759,,,,"Payment mode not found: ""Loan Payment""",
error,865,5126,,,,"Payment mode not found: ""Cheque""",
error,866,5715,,,,"Payment mode not found: ""Cheque""",
error,867,5794,,,,"Payment mode not found: ""Loan Payment""",
error,868,5467,,,,"Payment mode not found: ""Cash""",
error,869,5544,,,,"Payment mode not found: ""Cash""",
error,870,5589,,,,"Payment mode not found: ""UPI / QR Code""",
error,871,5159,,,,"Payment mode not found: ""Cheque""",
error,872,5769,,,,"Payment mode not found: ""Cash""",
error,873,5794,,,,"Payment mode not found: ""UPI / QR Code""",
error,874,5794,,,,"Payment mode not found: ""Cash""",
error,875,5518,,,,"Payment mode not found: ""Cheque""",
error,876,5497,,,,"Payment mode not found: ""Cheque""",
error,877,5520,,,,"Payment mode not found: ""Cheque""",
error,878,6577,,,,"Payment mode not found: ""UPI / QR Code""",
error,879,6246,,,,"Payment mode not found: ""UPI / QR Code""",
error,880,4609,,,,"Payment mode not found: ""UPI / QR Code""",
error,881,5238,,,,"Payment mode not found: ""Cheque""",
error,882,5156,,,,"Payment mode not found: ""Cheque""",
error,883,5876,,,,"Payment mode not found: ""UPI / QR Code""",
error,884,5788,,,,"Payment mode not found: ""Cash""",
error,885,5789,,,,"Payment mode not found: ""Cash""",
error,886,5863,,,,"Payment mode not found: ""UPI / QR Code""",
error,887,5740,,,,"Payment mode not found: ""Loan Payment""",
error,888,5749,,,,"Payment mode not found: ""Loan Payment""",
error,889,5760,,,,"Payment mode not found: ""UPI / QR Code""",
error,890,5123,,,,"Payment mode not found: ""Cheque""",
error,891,5316,,,,"Payment mode not found: ""Cheque""",
error,892,5433,,,,"Payment mode not found: ""Cheque""",
error,893,5523,,,,"Payment mode not found: ""Cheque""",
error,894,5455,,,,"Payment mode not found: ""Cheque""",
error,895,5479,,,,"Payment mode not found: ""Cheque""",
error,896,5370,,,,"Payment mode not found: ""Cheque""",
error,897,5795,,,,"Payment mode not found: ""Cheque""",
error,898,5586,,,,"Payment mode not found: ""Cash""",
error,899,5415,,,,"Payment mode not found: ""Cheque""",
error,900,5643,,,,"Payment mode not found: ""UPI / QR Code""",
error,901,5601,,,,"Payment mode not found: ""Cheque""",
error,902,5539,,,,"Payment mode not found: ""Cheque""",
error,903,5484,,,,"Payment mode not found: ""Cheque""",
error,904,5683,,,,"Payment mode not found: ""Cheque""",
error,905,5629,,,,"Payment mode not found: ""Cheque""",
error,906,5585,,,,"Payment mode not found: ""UPI / QR Code""",
error,907,5591,,,,"Payment mode not found: ""NEFT / RTGS""",
error,908,5553,,,,"Payment mode not found: ""Cheque""",
error,909,5713,,,,"Payment mode not found: ""Cheque""",
error,910,5813,,,,"Payment mode not found: ""Cheque""",
error,911,5516,,,,"Payment mode not found: ""Cheque""",
error,912,5536,,,,"Payment mode not found: ""Cheque""",
error,913,5544,,,,"Payment mode not found: ""Cheque""",
error,914,5700,,,,"Payment mode not found: ""NEFT / RTGS""",
error,915,5600,,,,"Payment mode not found: ""UPI / QR Code""",
error,916,5634,,,,"Payment mode not found: ""Loan Payment""",
error,917,5762,,,,"Payment mode not found: ""UPI / QR Code""",
error,918,5762,,,,"Payment mode not found: ""Cash""",
error,919,5146,,,,"Payment mode not found: ""Cash""",
error,920,5714,,,,"Payment mode not found: ""UPI / QR Code""",
error,921,5697,,,,"Payment mode not found: ""Cash""",
error,922,5572,,,,"Payment mode not found: ""UPI / QR Code""",
error,923,5662,,,,"Payment mode not found: ""NEFT / RTGS""",
error,924,5023,,,,"Payment mode not found: ""NEFT / RTGS""",
error,925,5607,,,,"Payment mode not found: ""UPI / QR Code""",
error,926,5591,,,,"Payment mode not found: ""Cheque""",
error,927,5673,,,,"Payment mode not found: ""NEFT / RTGS""",
error,928,5735,,,,"Payment mode not found: ""UPI / QR Code""",
error,929,5572,,,,"Payment mode not found: ""UPI / QR Code""",
error,930,5733,,,,"Payment mode not found: ""Cash""",
error,931,5604,,,,"Payment mode not found: ""UPI / QR Code""",
error,932,5632,,,,"Payment mode not found: ""Cheque""",
error,933,5625,,,,"Payment mode not found: ""Cheque""",
error,934,5624,,,,"Payment mode not found: ""Cheque""",
error,935,5593,,,,"Payment mode not found: ""Cheque""",
error,936,5736,,,,"Payment mode not found: ""UPI / QR Code""",
error,937,5431,,,,"Payment mode not found: ""Cheque""",
error,938,5458,,,,"Payment mode not found: ""UPI / QR Code""",
error,939,5758,,,,"Payment mode not found: ""Cheque""",
error,940,5721,,,,"Payment mode not found: ""Cheque""",
error,941,5732,,,,"Payment mode not found: ""Cheque""",
error,942,5660,,,,"Payment mode not found: ""Loan Payment""",
error,943,5616,,,,"Payment mode not found: ""Loan Payment""",
error,944,5463,,,,"Payment mode not found: ""Cash""",
error,945,5519,,,,"Payment mode not found: ""Cheque""",
error,946,5556,,,,"Payment mode not found: ""Cheque""",
error,947,5757,,,,"Payment mode not found: ""UPI / QR Code""",
error,948,5701,,,,"Payment mode not found: ""UPI / QR Code""",
error,949,5521,,,,"Payment mode not found: ""Cheque""",
error,950,5481,,,,"Payment mode not found: ""Cheque""",
error,951,5561,,,,"Payment mode not found: ""Cheque""",
error,952,5131,,,,"Payment mode not found: ""NEFT / RTGS""",
error,953,5681,,,,"Payment mode not found: ""Loan Payment""",
error,954,4645,,,,"Payment mode not found: ""UPI / QR Code""",
error,955,5681,,,,"Payment mode not found: ""Loan Payment""",
error,956,5238,,,,"Payment mode not found: ""Loan Payment""",
error,957,5478,,,,"Payment mode not found: ""UPI / QR Code""",
error,958,5635,,,,"Payment mode not found: ""Cash""",
error,959,5410,,,,"Payment mode not found: ""Cheque""",
error,960,5458,,,,"Payment mode not found: ""Cheque""",
